"contest_num","task","nickname","contest_starts","first_solution_time"
11,D - Shortest paths,irinka_ta,"2020-11-21 17:00:00","2020-11-26 11:57:00"
11,D - Shortest paths,ivangood67,"2020-11-21 17:00:00","2020-11-22 16:37:00"
11,D - Shortest paths,kadetfrolov,"2020-11-21 17:00:00","2020-11-25 10:36:00"
11,D - Shortest paths,kay_si,"2020-11-21 17:00:00","2020-11-27 23:02:00"
11,D - Shortest paths,kbrodt,"2020-11-21 17:00:00","2020-11-25 09:37:00"
11,D - Shortest paths,ketzer,"2020-11-21 17:00:00","2020-11-22 17:51:00"
11,D - Shortest paths,krveronika0191,"2020-11-21 17:00:00","2020-11-25 19:18:00"
11,D - Shortest paths,kudriashovs,"2020-11-21 17:00:00","2020-11-27 19:41:00"
11,D - Shortest paths,lKoteuka,"2020-11-21 17:00:00","2020-11-23 00:26:00"
11,D - Shortest paths,makhanko.maksim89,"2020-11-21 17:00:00","2020-11-25 14:27:00"
11,D - Shortest paths,mapryl,"2020-11-21 17:00:00","2020-11-26 23:09:00"
11,D - Shortest paths,marsenyi,"2020-11-21 17:00:00","2020-11-25 18:26:00"
11,D - Shortest paths,mikhail.gashkov,"2020-11-21 17:00:00","2020-11-25 18:02:00"
11,D - Shortest paths,mivankin,"2020-11-21 17:00:00","2020-11-24 10:47:00"
11,D - Shortest paths,munin.evgenii,"2020-11-21 17:00:00","2020-11-27 20:48:00"
11,D - Shortest paths,mzav,"2020-11-21 17:00:00","2020-11-27 20:28:00"
11,D - Shortest paths,nati,"2020-11-21 17:00:00","2020-11-25 10:22:00"
11,D - Shortest paths,neurophysicist,"2020-11-21 17:00:00","2020-11-25 20:59:00"
11,D - Shortest paths,ningeen,"2020-11-21 17:00:00","2020-11-26 10:37:00"
11,D - Shortest paths,nordream,"2020-11-21 17:00:00","2020-11-27 13:40:00"
11,D - Shortest paths,pankratova.dasha,"2020-11-21 17:00:00","2020-11-24 14:20:00"
11,D - Shortest paths,plokoon,"2020-11-21 17:00:00","2020-11-24 19:14:00"
11,D - Shortest paths,polikutinevgeny,"2020-11-21 17:00:00","2020-11-22 14:19:00"
11,D - Shortest paths,sera,"2020-11-21 17:00:00","2020-11-27 01:08:00"
11,D - Shortest paths,sergey_msu,"2020-11-21 17:00:00","2020-11-24 12:04:00"
11,D - Shortest paths,vasikos,"2020-11-21 17:00:00","2020-11-27 20:02:00"
11,D - Shortest paths,wunder9l,"2020-11-21 17:00:00","2020-11-27 23:32:00"
11,D - Shortest paths,x-exciter,"2020-11-21 17:00:00","2020-11-25 22:28:00"
11,D - Shortest paths,yakorovka,"2020-11-21 17:00:00","2020-11-26 23:14:00"
11,D - Shortest paths,zitimalex,"2020-11-21 17:00:00","2020-11-27 18:21:00"
11,D - Shortest paths,zmazak0,"2020-11-21 17:00:00","2020-11-27 13:55:00"
12,A - Disjoint-Sets,"0991798574n","2020-11-28 17:00:00","2020-11-30 20:13:00"
12,A - Disjoint-Sets,"148512","2020-11-28 17:00:00","2020-11-28 19:55:00"
12,A - Disjoint-Sets,Alexander_Koshelev,"2020-11-28 17:00:00","2020-11-30 21:12:00"
12,A - Disjoint-Sets,AlinaZemlev,"2020-11-28 17:00:00","2020-12-03 15:41:00"
12,A - Disjoint-Sets,Andrei_Belenko,"2020-11-28 17:00:00","2020-11-30 05:48:00"
12,A - Disjoint-Sets,Arhimisha,"2020-11-28 17:00:00","2020-12-02 17:03:00"
12,A - Disjoint-Sets,Artem1989,"2020-11-28 17:00:00","2020-12-02 02:12:00"
12,A - Disjoint-Sets,ArtemTsukanov,"2020-11-28 17:00:00","2020-11-28 18:47:00"
12,A - Disjoint-Sets,Artem_Dronov,"2020-11-28 17:00:00","2020-11-29 14:44:00"
12,A - Disjoint-Sets,Asd_zxc,"2020-11-28 17:00:00","2020-12-04 22:17:00"
12,A - Disjoint-Sets,Aver_Power,"2020-11-28 17:00:00","2020-11-30 10:19:00"
12,A - Disjoint-Sets,BasharovIlya,"2020-11-28 17:00:00","2020-12-03 22:25:00"
12,A - Disjoint-Sets,CoolHawk,"2020-11-28 17:00:00","2020-12-04 21:24:00"
12,A - Disjoint-Sets,Cosinus0,"2020-11-28 17:00:00","2020-11-30 12:49:00"
12,A - Disjoint-Sets,DeutschGraf,"2020-11-28 17:00:00","2020-12-04 18:58:00"
12,A - Disjoint-Sets,Dexter0,"2020-11-28 17:00:00","2020-11-28 19:17:00"
12,A - Disjoint-Sets,DiSO,"2020-11-28 17:00:00","2020-11-29 23:27:00"
12,A - Disjoint-Sets,DmitryDS,"2020-11-28 17:00:00","2020-12-04 20:16:00"
12,A - Disjoint-Sets,Egorokm19,"2020-11-28 17:00:00","2020-11-30 12:14:00"
12,A - Disjoint-Sets,EienKotowaru,"2020-11-28 17:00:00","2020-12-01 16:28:00"
12,A - Disjoint-Sets,Fianketto,"2020-11-28 17:00:00","2020-11-29 09:40:00"
12,A - Disjoint-Sets,GreySS,"2020-11-28 17:00:00","2020-11-30 15:48:00"
12,A - Disjoint-Sets,IMDxD,"2020-11-28 17:00:00","2020-11-30 13:25:00"
12,A - Disjoint-Sets,IVyazmin,"2020-11-28 17:00:00","2020-11-30 21:59:00"
12,A - Disjoint-Sets,IlyaPCP,"2020-11-28 17:00:00","2020-12-02 10:18:00"
12,A - Disjoint-Sets,IlyasLatypov,"2020-11-28 17:00:00","2020-11-29 15:40:00"
12,A - Disjoint-Sets,JessSmith,"2020-11-28 17:00:00","2020-12-04 16:01:00"
12,A - Disjoint-Sets,JustML,"2020-11-28 17:00:00","2020-12-04 15:00:00"
12,A - Disjoint-Sets,Karvenko,"2020-11-28 17:00:00","2020-11-29 09:55:00"
12,A - Disjoint-Sets,KernelA,"2020-11-28 17:00:00","2020-11-29 14:42:00"
12,A - Disjoint-Sets,Kizz,"2020-11-28 17:00:00","2020-12-03 00:27:00"
12,A - Disjoint-Sets,KuznetsovLeonid,"2020-11-28 17:00:00","2020-12-03 18:55:00"
12,A - Disjoint-Sets,Lubov_Kudrenok,"2020-11-28 17:00:00","2020-12-01 15:05:00"
12,A - Disjoint-Sets,MakhmutovaLiliya,"2020-11-28 17:00:00","2020-12-01 17:27:00"
12,A - Disjoint-Sets,Malahai,"2020-11-28 17:00:00","2020-11-29 00:57:00"
12,A - Disjoint-Sets,MargaritaNik,"2020-11-28 17:00:00","2020-12-04 19:08:00"
12,A - Disjoint-Sets,Mary222,"2020-11-28 17:00:00","2020-11-30 23:59:00"
12,A - Disjoint-Sets,Mornie,"2020-11-28 17:00:00","2020-11-28 19:02:00"
12,A - Disjoint-Sets,Mykolesiko,"2020-11-28 17:00:00","2020-12-04 19:17:00"
12,A - Disjoint-Sets,Nubithenoob,"2020-11-28 17:00:00","2020-12-01 00:46:00"
12,A - Disjoint-Sets,Oleg__Trusov,"2020-11-28 17:00:00","2020-12-04 20:05:00"
12,A - Disjoint-Sets,PavelMeld,"2020-11-28 17:00:00","2020-12-02 16:26:00"
12,A - Disjoint-Sets,Pavel_shalnov,"2020-11-28 17:00:00","2020-12-04 22:53:00"
12,A - Disjoint-Sets,PetrYurchenko,"2020-11-28 17:00:00","2020-12-02 17:42:00"
12,A - Disjoint-Sets,PustotaPetr,"2020-11-28 17:00:00","2020-11-29 14:30:00"
12,A - Disjoint-Sets,Pyo,"2020-11-28 17:00:00","2020-12-02 18:59:00"
12,A - Disjoint-Sets,Rammi,"2020-11-28 17:00:00","2020-11-30 21:19:00"
12,A - Disjoint-Sets,Ripper_1011,"2020-11-28 17:00:00","2020-12-03 21:37:00"
12,A - Disjoint-Sets,RoZa,"2020-11-28 17:00:00","2020-11-30 21:57:00"
12,A - Disjoint-Sets,Robur,"2020-11-28 17:00:00","2020-11-29 18:08:00"
12,A - Disjoint-Sets,Safin,"2020-11-28 17:00:00","2020-11-30 17:36:00"
12,A - Disjoint-Sets,SergeyNefedov,"2020-11-28 17:00:00","2020-11-28 20:30:00"
12,A - Disjoint-Sets,ShevchukAlex,"2020-11-28 17:00:00","2020-12-04 15:25:00"
12,A - Disjoint-Sets,Sokoloid,"2020-11-28 17:00:00","2020-12-03 19:40:00"
12,A - Disjoint-Sets,Toks,"2020-11-28 17:00:00","2020-12-04 22:41:00"
12,A - Disjoint-Sets,Unmagian,"2020-11-28 17:00:00","2020-12-03 03:36:00"
12,A - Disjoint-Sets,Vetik,"2020-11-28 17:00:00","2020-11-30 12:26:00"
12,A - Disjoint-Sets,Wag0nWheels,"2020-11-28 17:00:00","2020-11-30 15:01:00"
12,A - Disjoint-Sets,Zmeyoff,"2020-11-28 17:00:00","2020-12-04 20:47:00"
12,A - Disjoint-Sets,_ctacukoc_,"2020-11-28 17:00:00","2020-11-28 19:09:00"
12,A - Disjoint-Sets,a.m.tsitulskiy,"2020-11-28 17:00:00","2020-11-30 17:25:00"
12,A - Disjoint-Sets,a.starikov,"2020-11-28 17:00:00","2020-12-01 20:59:00"
12,A - Disjoint-Sets,abramova.katia,"2020-11-28 17:00:00","2020-11-29 21:24:00"
12,A - Disjoint-Sets,adement,"2020-11-28 17:00:00","2020-12-04 22:03:00"
12,A - Disjoint-Sets,ainureg,"2020-11-28 17:00:00","2020-12-04 21:24:00"
12,A - Disjoint-Sets,albert_goryaeff,"2020-11-28 17:00:00","2020-12-03 14:07:00"
12,A - Disjoint-Sets,alekandr.tarelkin,"2020-11-28 17:00:00","2020-11-30 23:42:00"
12,A - Disjoint-Sets,alekxd,"2020-11-28 17:00:00","2020-12-03 18:21:00"
12,A - Disjoint-Sets,alexey_opolchenov,"2020-11-28 17:00:00","2020-12-02 17:27:00"
12,A - Disjoint-Sets,alimantu,"2020-11-28 17:00:00","2020-12-04 22:11:00"
12,A - Disjoint-Sets,alishabr,"2020-11-28 17:00:00","2020-12-03 19:30:00"
12,A - Disjoint-Sets,ananasnya,"2020-11-28 17:00:00","2020-11-29 10:36:00"
12,A - Disjoint-Sets,andreiAP,"2020-11-28 17:00:00","2020-12-01 18:21:00"
12,A - Disjoint-Sets,andrey91,"2020-11-28 17:00:00","2020-11-28 20:55:00"
12,A - Disjoint-Sets,androidegsensation,"2020-11-28 17:00:00","2020-11-29 22:07:00"
12,A - Disjoint-Sets,aniko,"2020-11-28 17:00:00","2020-11-29 02:27:00"
12,A - Disjoint-Sets,ann_gerasimchik,"2020-11-28 17:00:00","2020-12-02 13:11:00"
12,A - Disjoint-Sets,artfowl,"2020-11-28 17:00:00","2020-12-03 01:37:00"
12,A - Disjoint-Sets,artysav97,"2020-11-28 17:00:00","2020-11-29 23:11:00"
12,A - Disjoint-Sets,asv715,"2020-11-28 17:00:00","2020-12-01 10:46:00"
12,A - Disjoint-Sets,azapletin,"2020-11-28 17:00:00","2020-12-04 18:20:00"
12,A - Disjoint-Sets,babina.daria,"2020-11-28 17:00:00","2020-11-29 15:18:00"
12,A - Disjoint-Sets,badlo_v,"2020-11-28 17:00:00","2020-12-04 20:11:00"
12,A - Disjoint-Sets,berlios,"2020-11-28 17:00:00","2020-12-04 11:50:00"
12,A - Disjoint-Sets,biquaternion,"2020-11-28 17:00:00","2020-11-28 18:13:00"
12,A - Disjoint-Sets,birlikov,"2020-11-28 17:00:00","2020-12-02 18:11:00"
12,A - Disjoint-Sets,brutalfacepalm,"2020-11-28 17:00:00","2020-12-04 22:10:00"
12,A - Disjoint-Sets,cherninkiy,"2020-11-28 17:00:00","2020-12-02 20:00:00"
12,A - Disjoint-Sets,cmepthbiu,"2020-11-28 17:00:00","2020-11-30 09:33:00"
12,A - Disjoint-Sets,cvetvitaly,"2020-11-28 17:00:00","2020-11-29 14:13:00"
12,A - Disjoint-Sets,cyrus_msk,"2020-11-28 17:00:00","2020-11-29 17:52:00"
12,A - Disjoint-Sets,d.a.gornostaev,"2020-11-28 17:00:00","2020-12-04 20:23:00"
12,A - Disjoint-Sets,danya_hm,"2020-11-28 17:00:00","2020-11-29 19:11:00"
12,A - Disjoint-Sets,dertty,"2020-11-28 17:00:00","2020-12-04 23:05:00"
12,A - Disjoint-Sets,dirvuk,"2020-11-28 17:00:00","2020-12-01 20:03:00"
12,A - Disjoint-Sets,dkulemin,"2020-11-28 17:00:00","2020-12-03 14:23:00"
12,A - Disjoint-Sets,dominator124,"2020-11-28 17:00:00","2020-11-28 19:17:00"
12,A - Disjoint-Sets,dyakin.nikolay,"2020-11-28 17:00:00","2020-11-29 12:03:00"
12,A - Disjoint-Sets,empty_kettle,"2020-11-28 17:00:00","2020-12-02 18:59:00"
12,A - Disjoint-Sets,ermekaitygulov,"2020-11-28 17:00:00","2020-11-29 16:35:00"
12,A - Disjoint-Sets,evgerher1,"2020-11-28 17:00:00","2020-11-30 23:05:00"
12,A - Disjoint-Sets,fahenrgeit,"2020-11-28 17:00:00","2020-11-28 19:34:00"
12,A - Disjoint-Sets,fiztehno,"2020-11-28 17:00:00","2020-12-04 17:21:00"
12,A - Disjoint-Sets,fizyamat,"2020-11-28 17:00:00","2020-12-04 04:39:00"
12,A - Disjoint-Sets,folkl,"2020-11-28 17:00:00","2020-12-02 14:44:00"
12,A - Disjoint-Sets,fomin.fyodor,"2020-11-28 17:00:00","2020-12-03 02:07:00"
12,A - Disjoint-Sets,frantotti,"2020-11-28 17:00:00","2020-12-01 15:23:00"
12,A - Disjoint-Sets,gimme_danger,"2020-11-28 17:00:00","2020-12-02 23:36:00"
12,A - Disjoint-Sets,gosix22,"2020-11-28 17:00:00","2020-12-01 15:40:00"
12,A - Disjoint-Sets,hanna_by,"2020-11-28 17:00:00","2020-12-04 17:36:00"
12,A - Disjoint-Sets,happycookie,"2020-11-28 17:00:00","2020-12-04 19:39:00"
12,A - Disjoint-Sets,happyhooter,"2020-11-28 17:00:00","2020-11-28 21:51:00"
12,A - Disjoint-Sets,heaphop,"2020-11-28 17:00:00","2020-12-04 18:34:00"
12,A - Disjoint-Sets,ildarcho,"2020-11-28 17:00:00","2020-12-01 22:24:00"
12,A - Disjoint-Sets,impersonalis,"2020-11-28 17:00:00","2020-11-30 03:47:00"
12,A - Disjoint-Sets,ioiein,"2020-11-28 17:00:00","2020-11-28 22:26:00"
12,A - Disjoint-Sets,irina_shch,"2020-11-28 17:00:00","2020-12-02 08:52:00"
12,A - Disjoint-Sets,ivangood67,"2020-11-28 17:00:00","2020-11-28 19:27:00"
12,A - Disjoint-Sets,kadetfrolov,"2020-11-28 17:00:00","2020-11-28 22:33:00"
12,A - Disjoint-Sets,kat6123,"2020-11-28 17:00:00","2020-12-02 21:04:00"
12,A - Disjoint-Sets,kay_si,"2020-11-28 17:00:00","2020-12-03 17:30:00"
12,A - Disjoint-Sets,kbrodt,"2020-11-28 17:00:00","2020-11-28 21:38:00"
12,A - Disjoint-Sets,ketzer,"2020-11-28 17:00:00","2020-11-28 18:09:00"
12,A - Disjoint-Sets,kpotoh,"2020-11-28 17:00:00","2020-11-29 20:05:00"
12,A - Disjoint-Sets,krtch,"2020-11-28 17:00:00","2020-12-03 00:59:00"
12,A - Disjoint-Sets,krveronika0191,"2020-11-28 17:00:00","2020-12-04 12:45:00"
12,A - Disjoint-Sets,kudriashovs,"2020-11-28 17:00:00","2020-12-04 19:14:00"
12,A - Disjoint-Sets,lKoteuka,"2020-11-28 17:00:00","2020-11-28 19:35:00"
12,A - Disjoint-Sets,lainer991,"2020-11-28 17:00:00","2020-12-03 00:56:00"
12,A - Disjoint-Sets,linatka,"2020-11-28 17:00:00","2020-12-02 12:34:00"
12,A - Disjoint-Sets,llevcono,"2020-11-28 17:00:00","2020-12-04 17:01:00"
12,A - Disjoint-Sets,makhanko.maksim89,"2020-11-28 17:00:00","2020-12-01 09:57:00"
12,A - Disjoint-Sets,mapryl,"2020-11-28 17:00:00","2020-12-03 18:41:00"
12,A - Disjoint-Sets,markhubbatulin,"2020-11-28 17:00:00","2020-12-01 13:21:00"
12,A - Disjoint-Sets,marsenyi,"2020-11-28 17:00:00","2020-11-28 20:30:00"
12,A - Disjoint-Sets,maryia,"2020-11-28 17:00:00","2020-12-04 16:57:00"
12,A - Disjoint-Sets,maxima1ist,"2020-11-28 17:00:00","2020-11-28 19:20:00"
12,A - Disjoint-Sets,mikhail.gashkov,"2020-11-28 17:00:00","2020-11-29 10:42:00"
12,A - Disjoint-Sets,mivankin,"2020-11-28 17:00:00","2020-11-29 13:10:00"
12,A - Disjoint-Sets,mlyundin,"2020-11-28 17:00:00","2020-11-28 21:24:00"
12,A - Disjoint-Sets,mmcclure,"2020-11-28 17:00:00","2020-11-29 21:19:00"
12,A - Disjoint-Sets,munin.evgenii,"2020-11-28 17:00:00","2020-11-28 19:14:00"
12,A - Disjoint-Sets,mzav,"2020-11-28 17:00:00","2020-12-04 20:13:00"
12,A - Disjoint-Sets,nati,"2020-11-28 17:00:00","2020-11-28 18:51:00"
12,A - Disjoint-Sets,naumovsk,"2020-11-28 17:00:00","2020-11-28 21:09:00"
12,A - Disjoint-Sets,neurophysicist,"2020-11-28 17:00:00","2020-11-30 23:49:00"
12,A - Disjoint-Sets,ngkishmaria,"2020-11-28 17:00:00","2020-12-01 20:11:00"
12,A - Disjoint-Sets,ningeen,"2020-11-28 17:00:00","2020-12-04 20:21:00"
12,A - Disjoint-Sets,nordream,"2020-11-28 17:00:00","2020-12-01 15:53:00"
12,A - Disjoint-Sets,norron,"2020-11-28 17:00:00","2020-12-02 19:36:00"
12,A - Disjoint-Sets,obatek,"2020-11-28 17:00:00","2020-12-01 10:08:00"
12,A - Disjoint-Sets,obkyrush,"2020-11-28 17:00:00","2020-12-04 16:43:00"
12,A - Disjoint-Sets,okate88,"2020-11-28 17:00:00","2020-12-01 19:28:00"
12,A - Disjoint-Sets,old.flanigan,"2020-11-28 17:00:00","2020-12-02 16:13:00"
12,A - Disjoint-Sets,oleg_nazarov,"2020-11-28 17:00:00","2020-11-30 14:43:00"
12,A - Disjoint-Sets,olegshchegolev,"2020-11-28 17:00:00","2020-12-04 23:53:00"
12,A - Disjoint-Sets,olga.novitskaya,"2020-11-28 17:00:00","2020-12-02 23:49:00"
12,A - Disjoint-Sets,ooptyp,"2020-11-28 17:00:00","2020-11-28 21:53:00"
12,A - Disjoint-Sets,pankratova.dasha,"2020-11-28 17:00:00","2020-11-28 20:37:00"
12,A - Disjoint-Sets,pikadzilla,"2020-11-28 17:00:00","2020-12-04 13:53:00"
12,A - Disjoint-Sets,plato_001,"2020-11-28 17:00:00","2020-12-03 20:40:00"
12,A - Disjoint-Sets,plokoon,"2020-11-28 17:00:00","2020-11-28 21:54:00"
12,A - Disjoint-Sets,polikutinevgeny,"2020-11-28 17:00:00","2020-11-29 05:14:00"
12,A - Disjoint-Sets,pollytur,"2020-11-28 17:00:00","2020-12-04 20:54:00"
12,A - Disjoint-Sets,raisedtoward,"2020-11-28 17:00:00","2020-12-04 02:09:00"
12,A - Disjoint-Sets,robspb,"2020-11-28 17:00:00","2020-12-04 23:25:00"
12,A - Disjoint-Sets,rodion.latypov,"2020-11-28 17:00:00","2020-12-04 19:17:00"
12,A - Disjoint-Sets,roman.4erkasov,"2020-11-28 17:00:00","2020-11-29 20:06:00"
12,A - Disjoint-Sets,roman.novokshanov,"2020-11-28 17:00:00","2020-11-28 20:58:00"
12,A - Disjoint-Sets,rritka,"2020-11-28 17:00:00","2020-12-01 21:06:00"
12,A - Disjoint-Sets,rsnetkov,"2020-11-28 17:00:00","2020-12-04 17:02:00"
12,A - Disjoint-Sets,sabraganets,"2020-11-28 17:00:00","2020-12-03 14:43:00"
12,A - Disjoint-Sets,sera,"2020-11-28 17:00:00","2020-12-01 14:47:00"
12,A - Disjoint-Sets,sergey_msu,"2020-11-28 17:00:00","2020-11-29 14:07:00"
12,A - Disjoint-Sets,sergeyryabukhin,"2020-11-28 17:00:00","2020-12-03 05:34:00"
12,A - Disjoint-Sets,shatty,"2020-11-28 17:00:00","2020-12-04 21:39:00"
12,A - Disjoint-Sets,shubinsa,"2020-11-28 17:00:00","2020-12-03 08:35:00"
12,A - Disjoint-Sets,sinyaevmaxim,"2020-11-28 17:00:00","2020-12-01 00:36:00"
12,A - Disjoint-Sets,siraziev,"2020-11-28 17:00:00","2020-12-01 18:24:00"
12,A - Disjoint-Sets,soldatenkoes,"2020-11-28 17:00:00","2020-12-03 22:09:00"
12,A - Disjoint-Sets,spin_to_win,"2020-11-28 17:00:00","2020-12-03 20:02:00"
12,A - Disjoint-Sets,teazizov,"2020-11-28 17:00:00","2020-12-04 18:31:00"
12,A - Disjoint-Sets,titika2013,"2020-11-28 17:00:00","2020-12-03 14:25:00"
12,A - Disjoint-Sets,torrero,"2020-11-28 17:00:00","2020-12-01 15:14:00"
12,A - Disjoint-Sets,ubivawka,"2020-11-28 17:00:00","2020-12-01 09:56:00"
12,A - Disjoint-Sets,user_vi,"2020-11-28 17:00:00","2020-11-30 13:58:00"
12,A - Disjoint-Sets,vasikos,"2020-11-28 17:00:00","2020-12-02 17:36:00"
12,A - Disjoint-Sets,viconstel,"2020-11-28 17:00:00","2020-12-01 15:20:00"
12,A - Disjoint-Sets,vivaXAPOH,"2020-11-28 17:00:00","2020-11-30 01:29:00"
12,A - Disjoint-Sets,vl.n.ermakov,"2020-11-28 17:00:00","2020-12-04 20:07:00"
12,A - Disjoint-Sets,vladimirzenin,"2020-11-28 17:00:00","2020-12-03 18:31:00"
12,A - Disjoint-Sets,vlbakulev,"2020-11-28 17:00:00","2020-12-02 21:31:00"
12,A - Disjoint-Sets,vzava,"2020-11-28 17:00:00","2020-12-04 20:48:00"
12,A - Disjoint-Sets,wrath90,"2020-11-28 17:00:00","2020-12-02 23:58:00"
12,A - Disjoint-Sets,wunder9l,"2020-11-28 17:00:00","2020-12-03 23:33:00"
12,A - Disjoint-Sets,x-exciter,"2020-11-28 17:00:00","2020-12-02 15:45:00"
12,A - Disjoint-Sets,xluttiy,"2020-11-28 17:00:00","2020-12-01 03:52:00"
12,A - Disjoint-Sets,ya_demidova,"2020-11-28 17:00:00","2020-11-30 15:01:00"
12,A - Disjoint-Sets,yakorovka,"2020-11-28 17:00:00","2020-12-03 22:08:00"
12,A - Disjoint-Sets,yashinrostislav,"2020-11-28 17:00:00","2020-12-03 02:16:00"
12,A - Disjoint-Sets,yunusovev,"2020-11-28 17:00:00","2020-12-02 23:29:00"
12,A - Disjoint-Sets,zitimalex,"2020-11-28 17:00:00","2020-12-03 22:52:00"
12,A - Disjoint-Sets,zmazak0,"2020-11-28 17:00:00","2020-12-04 17:42:00"
12,B - Подсчет опыта,"148512","2020-11-28 17:00:00","2020-11-28 21:24:00"
12,B - Подсчет опыта,Alexander_Koshelev,"2020-11-28 17:00:00","2020-11-30 22:57:00"
12,B - Подсчет опыта,AlinaZemlev,"2020-11-28 17:00:00","2020-12-04 13:51:00"
12,B - Подсчет опыта,Andrei_Belenko,"2020-11-28 17:00:00","2020-12-04 01:33:00"
12,B - Подсчет опыта,Arhimisha,"2020-11-28 17:00:00","2020-12-02 18:18:00"
12,B - Подсчет опыта,ArtemTsukanov,"2020-11-28 17:00:00","2020-11-28 23:02:00"
12,B - Подсчет опыта,Asd_zxc,"2020-11-28 17:00:00","2020-12-04 22:30:00"
12,B - Подсчет опыта,Aver_Power,"2020-11-28 17:00:00","2020-12-01 11:20:00"
12,B - Подсчет опыта,BasharovIlya,"2020-11-28 17:00:00","2020-12-04 18:25:00"
12,B - Подсчет опыта,DeutschGraf,"2020-11-28 17:00:00","2020-12-04 22:14:00"
12,B - Подсчет опыта,Dexter0,"2020-11-28 17:00:00","2020-11-28 20:08:00"
12,B - Подсчет опыта,DmitryDS,"2020-11-28 17:00:00","2020-12-04 21:49:00"
12,B - Подсчет опыта,Egorokm19,"2020-11-28 17:00:00","2020-11-30 11:33:00"
12,B - Подсчет опыта,Fianketto,"2020-11-28 17:00:00","2020-11-29 13:35:00"
12,B - Подсчет опыта,IMDxD,"2020-11-28 17:00:00","2020-11-30 16:25:00"
12,B - Подсчет опыта,IVyazmin,"2020-11-28 17:00:00","2020-12-01 00:45:00"
12,B - Подсчет опыта,IlyaPCP,"2020-11-28 17:00:00","2020-12-02 13:00:00"
12,B - Подсчет опыта,IlyasLatypov,"2020-11-28 17:00:00","2020-11-30 21:38:00"
12,B - Подсчет опыта,JustML,"2020-11-28 17:00:00","2020-12-04 16:19:00"
12,B - Подсчет опыта,KernelA,"2020-11-28 17:00:00","2020-11-29 20:56:00"
12,B - Подсчет опыта,Kizz,"2020-11-28 17:00:00","2020-12-04 19:38:00"
12,B - Подсчет опыта,MargaritaNik,"2020-11-28 17:00:00","2020-12-04 21:33:00"
12,B - Подсчет опыта,Mary222,"2020-11-28 17:00:00","2020-12-04 14:32:00"
12,B - Подсчет опыта,Mornie,"2020-11-28 17:00:00","2020-11-30 18:13:00"
12,B - Подсчет опыта,Mykolesiko,"2020-11-28 17:00:00","2020-12-04 23:49:00"
12,B - Подсчет опыта,Nubithenoob,"2020-11-28 17:00:00","2020-12-02 22:23:00"
12,B - Подсчет опыта,Oleg__Trusov,"2020-11-28 17:00:00","2020-12-04 20:14:00"
12,B - Подсчет опыта,PavelMeld,"2020-11-28 17:00:00","2020-12-03 16:49:00"
12,B - Подсчет опыта,PetrYurchenko,"2020-11-28 17:00:00","2020-12-04 18:28:00"
12,B - Подсчет опыта,PustotaPetr,"2020-11-28 17:00:00","2020-11-29 20:26:00"
12,B - Подсчет опыта,Rammi,"2020-11-28 17:00:00","2020-12-01 21:07:00"
12,B - Подсчет опыта,Ripper_1011,"2020-11-28 17:00:00","2020-12-04 22:00:00"
12,B - Подсчет опыта,RoZa,"2020-11-28 17:00:00","2020-11-30 22:43:00"
12,B - Подсчет опыта,Robur,"2020-11-28 17:00:00","2020-12-04 03:10:00"
12,B - Подсчет опыта,SergeyNefedov,"2020-11-28 17:00:00","2020-11-28 22:35:00"
12,B - Подсчет опыта,ShevchukAlex,"2020-11-28 17:00:00","2020-12-04 17:20:00"
12,B - Подсчет опыта,Sokoloid,"2020-11-28 17:00:00","2020-12-03 20:24:00"
12,B - Подсчет опыта,Vetik,"2020-11-28 17:00:00","2020-12-03 11:18:00"
12,B - Подсчет опыта,a.m.tsitulskiy,"2020-11-28 17:00:00","2020-11-30 18:37:00"
12,B - Подсчет опыта,a.starikov,"2020-11-28 17:00:00","2020-12-02 15:06:00"
12,B - Подсчет опыта,abramova.katia,"2020-11-28 17:00:00","2020-12-01 21:22:00"
12,B - Подсчет опыта,alekandr.tarelkin,"2020-11-28 17:00:00","2020-12-02 23:08:00"
12,B - Подсчет опыта,alexey_opolchenov,"2020-11-28 17:00:00","2020-12-04 23:27:00"
12,B - Подсчет опыта,alimantu,"2020-11-28 17:00:00","2020-12-04 23:40:00"
12,B - Подсчет опыта,alishabr,"2020-11-28 17:00:00","2020-12-03 20:51:00"
12,B - Подсчет опыта,ananasnya,"2020-11-28 17:00:00","2020-11-29 15:25:00"
12,B - Подсчет опыта,andreiAP,"2020-11-28 17:00:00","2020-12-02 21:47:00"
12,B - Подсчет опыта,andrey91,"2020-11-28 17:00:00","2020-11-29 12:02:00"
12,B - Подсчет опыта,androidegsensation,"2020-11-28 17:00:00","2020-11-30 04:32:00"
12,B - Подсчет опыта,ann_gerasimchik,"2020-11-28 17:00:00","2020-12-04 22:25:00"
12,B - Подсчет опыта,artfowl,"2020-11-28 17:00:00","2020-12-03 04:17:00"
12,B - Подсчет опыта,artysav97,"2020-11-28 17:00:00","2020-12-03 22:55:00"
12,B - Подсчет опыта,asv715,"2020-11-28 17:00:00","2020-12-04 21:39:00"
12,B - Подсчет опыта,babina.daria,"2020-11-28 17:00:00","2020-12-01 10:57:00"
12,B - Подсчет опыта,badlo_v,"2020-11-28 17:00:00","2020-12-04 21:51:00"
12,B - Подсчет опыта,berlios,"2020-11-28 17:00:00","2020-12-04 23:11:00"
