"contest_num","nickname","passed_time"
1,robspb,284640
1,laol777,284460
1,Gra37,284280
1,laol777,283980
1,laol777,283920
1,adil17ds,283440
1,shnon_bell,283140
1,shnon_bell,282900
1,shnon_bell,282900
1,GreySS,282720
1,adil17ds,282720
1,Robur,282600
1,berlios,282540
1,robspb,282540
1,Robur,282480
1,evgenyto,282420
1,torrero,282360
1,novokolg,282240
1,Gra37,282120
1,novokolg,282060
1,markhubbatulin,281880
1,adil17ds,281820
1,qmakar,281820
1,Robur,281820
1,adil17ds,281700
1,Wag0nWheels,281580
1,Sokoloid,281400
1,rritka,281400
1,shnon_bell,281340
1,evgenyto,281280
1,dkulemin,281160
1,oleg.osipov,280980
1,Alexander_Koshelev,280980
1,aorew,280680
1,"0991798574n",280560
1,magleb,280560
1,alishabr,280560
1,"0991798574n",280560
1,novokolg,280560
1,magleb,280500
1,oleg.osipov,280500
1,magleb,280440
1,novokolg,280440
1,zmazak0,280320
1,magleb,280320
1,magleb,280260
1,qmakar,280260
1,Lubov_Kudrenok,280200
1,dkulemin,280140
1,PustotaPetr,280140
1,adil17ds,280140
1,evgenyto,280080
1,dkulemin,279960
1,evgenyto,279960
1,Lubov_Kudrenok,279900
1,oleg.osipov,279780
1,Safin,279720
1,Alexander_Koshelev,279720
1,kpotoh,279660
1,Safin,279660
1,Alexander_Koshelev,279600
1,kpotoh,279600
1,Alexander_Koshelev,279540
1,kpotoh,279480
1,alishabr,279480
1,alishabr,279420
1,sergeyryabukhin,279420
1,shubinsa,279420
1,shubinsa,279240
1,BigBossPikachu,279180
1,zmazak0,279180
1,llevcono,279180
1,adil17ds,279180
1,alishabr,279180
1,dkulemin,279120
1,BigBossPikachu,279060
1,alishabr,278940
1,Lubov_Kudrenok,278940
1,shubinsa,278820
1,dkulemin,278700
1,torrero,278520
1,adil17ds,278460
1,oleg.osipov,278040
1,aorew,277920
1,adil17ds,277860
1,aorew,277740
1,"0991798574n",277680
1,alekandr.tarelkin,277680
1,"0991798574n",277620
1,laol777,277620
1,kirillmakarovmain,277560
1,Lubov_Kudrenok,277560
1,zmazak0,277500
1,Ripper_1011,277440
1,alibek_lfc,277380
1,"0991798574n",277380
1,zmazak0,277380
1,Lubov_Kudrenok,277320
1,oleg.osipov,277260
1,adil17ds,277200
1,kirillmakarovmain,277200
1,adil17ds,277140
1,plato_001,277140
1,zmazak0,277020
1,VirHos,276780
1,zmazak0,276780
1,sviatoslavteslenko,276660
1,"148512",276660
1,zmazak0,276600
1,VirHos,276600
1,Ripper_1011,276600
1,VirHos,276480
1,sergeyryabukhin,276420
1,Ripper_1011,276420
1,VirHos,276360
1,VirHos,276300
1,kirillmakarovmain,276240
1,sergeyryabukhin,276120
1,alibek_lfc,276060
1,Lubov_Kudrenok,276000
1,kirillmakarovmain,275760
1,CoolHawk,275700
1,torrero,275640
1,sergeyryabukhin,275220
1,Sevarius,275160
1,Sevarius,275160
1,alibek_lfc,274740
1,sergeyryabukhin,274740
1,soldatenkoes,274680
1,sergeyryabukhin,274560
1,alibek_lfc,274440
1,ainureg,274260
1,CoolHawk,273900
1,BigBossPikachu,273840
1,Lubov_Kudrenok,273780
1,adement,273780
1,plato_001,273540
1,adement,273420
1,plato_001,273420
1,Lubov_Kudrenok,273420
1,Gra37,273240
1,shubinsa,273180
1,plato_001,273120
1,Safin,272400
1,shubinsa,272160
1,shubinsa,272040
1,BigBossPikachu,271800
1,FarSir,271440
1,FarSir,271380
1,FarSir,271200
1,"148512",270960
1,tgolubeva,270780
1,Safin,270720
1,alishabr,270540
1,aorew,270480
1,alishabr,270420
1,CoolHawk,270360
1,alishabr,270300
1,aorew,270240
1,neurophysicist,270240
1,alishabr,270240
1,vlbakulev,270180
1,tohich51,270060
1,neurophysicist,269880
1,zmazak0,269580
1,"148512",269520
1,CoolHawk,269460
1,"148512",269460
1,tgolubeva,269280
1,tohich51,269220
1,titika2013,268980
1,nordream,268920
1,BigBossPikachu,268920
1,PavelMeld,268800
1,magleb,268740
1,titika2013,268500
1,magleb,268500
1,Lubov_Kudrenok,268380
1,magleb,268260
1,magleb,268260
1,BigBossPikachu,268200
1,DiSO,268200
1,Lubov_Kudrenok,268200
1,BigBossPikachu,268020
1,BigBossPikachu,267780
1,titika2013,267660
1,neurophysicist,267600
1,magleb,267540
1,zmazak0,267360
1,norron,267240
1,titika2013,267120
1,Safin,267060
1,DiSO,267000
1,magleb,267000
1,zmazak0,267000
1,EienKotowaru,266760
1,EienKotowaru,266700
1,spin_to_win,266460
1,aorew,266460
1,spin_to_win,266400
1,spin_to_win,266340
1,zmazak0,266160
1,zmazak0,266040
1,adement,265680
1,neurophysicist,265620
1,DiSO,265320
1,adement,265200
1,kpotoh,265200
1,DiSO,265140
1,vovchik_zh,264720
1,spin_to_win,264660
1,shubinsa,264540
1,fomin.fyodor,264420
1,fomin.fyodor,264360
1,CoolHawk,264240
1,shubinsa,264180
1,kpotoh,264000
1,shnon_bell,264000
1,kirillmakarovmain,263940
1,Wag0nWheels,263700
1,"148512",263640
1,"148512",263580
1,plato_001,263520
1,alekxd,263460
1,Vanster,263280
1,Wag0nWheels,262980
1,spin_to_win,262920
1,alekxd,262860
1,spin_to_win,262860
1,yahor_gerasimovich,262800
1,spin_to_win,262800
1,plato_001,262680
1,alishabr,262620
1,krtch,262560
1,PustotaPetr,262560
1,ainureg,262200
1,adil17ds,262200
1,tgolubeva,262080
1,adil17ds,262080
1,kirillmakarovmain,261840
1,PustotaPetr,261600
1,plato_001,261480
1,sabraganets,261480
1,plato_001,261180
1,spin_to_win,261000
1,neurophysicist,260940
1,vbrn,260880
1,alekxd,260820
1,ainureg,260760
1,CoolHawk,260760
1,vasikos,260760
1,vbrn,260700
1,vasikos,260640
1,plato_001,260520
1,alishabr,260460
1,vasikos,260400
1,alekxd,260400
1,alekxd,260340
1,alishabr,260340
1,Wag0nWheels,260160
1,alishabr,260040
1,tgolubeva,260040
1,PavelMeld,259920
1,alishabr,259920
1,PavelMeld,259920
1,alishabr,259860
1,alishabr,259800
1,alekxd,259680
1,asv715,259620
1,kpotoh,259440
1,sergeyryabukhin,259260
1,alishabr,259140
1,tgolubeva,259140
1,alishabr,259080
1,rritka,259020
1,alishabr,258960
1,alishabr,258900
1,ainureg,258900
1,alishabr,258840
1,makhanko.maksim89,258840
1,alishabr,258840
1,Wag0nWheels,258780
1,ainureg,258720
1,adement,258600
1,adement,258300
1,PavelMeld,258240
1,PavelMeld,258180
1,viconstel,258180
1,PavelMeld,258120
1,adement,257940
1,viconstel,257940
1,ainureg,257880
1,ainureg,257880
1,vasikos,257820
1,viconstel,257760
1,adement,257700
1,abramova.katia,257460
1,adement,257400
1,old.flanigan,257400
1,viconstel,257400
1,mikhail.gashkov,257400
1,kpotoh,257220
1,viconstel,257220
1,old.flanigan,256980
1,old.flanigan,256980
1,VirHos,256920
1,kpotoh,256920
1,viconstel,256860
1,VirHos,256800
1,neurophysicist,256740
1,heaphop,256620
1,viconstel,256500
1,ainureg,256320
1,ainureg,256320
1,old.flanigan,256260
1,old.flanigan,256200
1,viconstel,256200
1,ainureg,256140
1,ainureg,256020
1,vkorennoj,255780
1,ainureg,255660
1,vbrn,255600
1,vkorennoj,255540
1,neurophysicist,255540
1,kpotoh,255480
1,CoolHawk,255480
1,old.flanigan,255480
1,"148512",255420
1,"148512",255360
1,adement,255300
1,naumovsk,255240
1,adil17ds,255120
1,old.flanigan,255000
1,alexey_opolchenov,254700
1,neurophysicist,254340
1,alexey_opolchenov,254160
1,vkorennoj,254040
1,DiSO,253800
1,S.Suhantsev,253620
1,Sokoloid,253560
1,Sokoloid,253500
1,PustotaPetr,253440
1,alekandr.tarelkin,253260
1,vkorennoj,252960
1,vkorennoj,252840
1,shnon_bell,252420
1,krveronika0191,252420
1,vkorennoj,252360
1,"148512",252360
1,viconstel,252180
1,UsatiyNyan,252060
1,artysav97,251940
1,krveronika0191,251820
1,Robur,251760
1,alekandr.tarelkin,251700
1,shnon_bell,251520
1,dmitry.okhotnikov,251520
1,krveronika0191,251460
1,krveronika0191,251280
1,alexey_opolchenov,251220
1,UsatiyNyan,251160
1,UsatiyNyan,251100
1,iavdonin,251040
1,viconstel,250920
1,DiSO,250800
1,ildarcho,250620
1,DiSO,250380
1,viconstel,250320
1,DiSO,249840
1,Yanina_K,249720
1,PustotaPetr,249720
1,shnon_bell,249660
1,shnon_bell,249060
1,krveronika0191,248760
1,vlbakulev,248760
1,naumovsk,248700
1,CoolHawk,248580
1,CoolHawk,248520
1,ainureg,248520
1,ainureg,248220
1,"148512",248220
1,krveronika0191,248100
1,a.starikov,248100
1,viconstel,247800
1,vbrn,247560
1,ainureg,247500
1,vbrn,247440
1,a.starikov,247380
1,"148512",247140
1,ShevchukAlex,247020
1,vbrn,247020
1,"148512",246900
1,"148512",246840
1,sviatoslavteslenko,246360
1,krveronika0191,246240
1,ShevchukAlex,246180
1,badlo_v,246180
1,viconstel,246060
1,sviatoslavteslenko,245880
1,mirpulatov,245880
1,oleg.osipov,245820
1,mirpulatov,245820
1,sviatoslavteslenko,245760
1,mirpulatov,245760
1,mirpulatov,245760
1,sviatoslavteslenko,245640
1,DiSO,245580
1,ShevchukAlex,245580
1,krveronika0191,245580
1,oleg.osipov,245400
1,iavdonin,245400
1,mirpulatov,245340
1,mirpulatov,245100
1,krveronika0191,245100
1,mirpulatov,245040
1,krveronika0191,245040
1,DiSO,245040
1,ShevchukAlex,244920
1,mirpulatov,244740
1,kudriashovs,244680
1,mirpulatov,244620
1,ShevchukAlex,244620
1,mirpulatov,244560
1,ermekaitygulov,244260
1,okate88,244200
1,viconstel,244140
1,lainer991,244020
1,lainer991,243900
1,hanna_by,243900
1,S.Suhantsev,243720
1,kudriashovs,243480
1,rritka,243480
1,okate88,243420
1,mapryl,243360
1,mapryl,243360
1,mapryl,243360
1,ShevchukAlex,243060
1,kudriashovs,243060
1,adil17ds,242760
1,badlo_v,242460
1,badlo_v,242280
1,PustotaPetr,242280
1,sviatoslavteslenko,242160
1,viconstel,241920
1,alishabr,241860
1,alishabr,241800
1,lainer991,241740
1,ananasnya,241560
1,lainer991,241500
1,Karvenko,241260
1,Karvenko,241200
1,maryia,241140
1,lainer991,241140
1,ainureg,240720
1,maryia,240720
1,cherninkiy,240660
1,qmakar,240540
1,vbrn,240300
1,cvetvitaly,240180
1,gosix22,239520
1,cvetvitaly,239520
1,asv715,239460
1,cherninkiy,239340
1,rritka,239340
1,kepolol,239100
1,cherninkiy,239100
1,kepolol,239100
1,vasikos,239040
1,vasikos,239040
1,vasikos,238980
1,cherninkiy,238920
1,Mary222,238860
1,PavelMeld,238860
1,DeutschGraf,238860
1,vasikos,238800
1,obkyrush,238800
1,cherninkiy,238800
1,maryia,238680
1,FarSir,238680
1,FarSir,238560
1,obkyrush,238560
1,vasikos,238500
1,rritka,238320
1,GreySS,238140
1,vasikos,238080
1,rsnetkov,237780
1,Yanina_K,237780
1,vasikos,237720
1,gosix22,237720
1,sviatoslavteslenko,237720
1,vbrn,237660
1,gosix22,237540
1,vasikos,237540
1,alekandr.tarelkin,237360
1,soldatenkoes,237360
1,obkyrush,237180
1,obkyrush,237060
1,okate88,236460
1,PavelMeld,236160
1,alekandr.tarelkin,236160
1,Robur,235800
1,Mary222,235380
1,iavdonin,235380
1,S.Suhantsev,235320
1,okate88,234900
1,Mary222,234900
1,soldatenkoes,234720
1,laol777,234660
1,laol777,234420
1,alexey_opolchenov,234360
1,kuksha,234300
1,cherninkiy,234180
1,kuksha,234180
1,Yanina_K,234180
1,dmitry.okhotnikov,233940
1,laol777,233880
1,Vanster,233760
1,laol777,233640
1,hanna_by,233520
1,laol777,233400
1,alishabr,233220
1,cherninkiy,233220
1,PavelMeld,233160
1,Mary222,232800
1,Mary222,232740
1,Mary222,232620
1,Yanina_K,231960
1,Yanina_K,231780
1,Vanster,231540
1,iavdonin,231480
1,birlikov,231420
1,"148512",231360
1,titika2013,231240
1,titika2013,231240
1,titika2013,231000
1,pikadzilla,231000
1,kuksha,230340
1,titika2013,230340
1,S.Suhantsev,229980
1,Vetik,229680
1,alekandr.tarelkin,229380
1,S.Suhantsev,229140
1,pikadzilla,229080
1,ketzer,228900
1,Mary222,228780
1,titika2013,228720
1,titika2013,228720
1,titika2013,228600
1,"148512",228540
1,titika2013,228540
1,titika2013,228300
1,titika2013,228000
1,pikadzilla,227700
1,titika2013,227460
1,kat6123,227220
1,titika2013,227220
1,pikadzilla,226320
1,Karvenko,226020
1,ketzer,225780
1,S.Suhantsev,225720
1,ketzer,225360
1,matiiv,225180
1,matiiv,225060
1,kat6123,225060
1,matiiv,224820
1,ketzer,224700
1,S.Suhantsev,224280
1,S.Suhantsev,224040
1,birlikov,223980
1,birlikov,223920
1,mikhail.gashkov,223860
1,birlikov,223560
1,birlikov,222240
1,birlikov,217740
1,Ziby1010,216240
1,Ziby1010,215580
1,Ziby1010,215220
1,birlikov,215100
1,birlikov,214860
1,Ziby1010,214740
1,Ziby1010,214320
1,birlikov,212760
1,folkl,211620
1,folkl,210900
1,folkl,210720
1,Bugi_bugi,209760
1,Bugi_bugi,209700
1,impersonalis,207180
1,ildarcho,207180
1,ildarcho,206880
1,vladimirzenin,206640
1,Gra37,206460
1,oleg_nazarov,205380
1,Bugi_bugi,205380
1,PavelMeld,205320
1,fizyamat,205200
1,fizyamat,205080
1,garistvlad,204960
1,sergeyryabukhin,204900
1,oleg_nazarov,204060
1,vladimirzenin,203820
1,Zmeyoff,203760
1,Bugi_bugi,203760
1,oleg_nazarov,203220
1,impersonalis,203220
1,ildarcho,203100
1,garistvlad,203040
1,cherninkiy,202620
1,fizyamat,202560
1,fizyamat,202440
1,UsatiyNyan,202440
1,fizyamat,202380
1,UsatiyNyan,202380
1,rodion.latypov,202200
1,teazizov,201840
1,rodion.latypov,201780
1,Sevarius,201720
1,garistvlad,201120
1,Bugi_bugi,201060
1,impersonalis,201000
1,cherninkiy,200760
1,cherninkiy,200640
1,cherninkiy,200520
1,garistvlad,200280
1,cherninkiy,200280
1,Lubov_Kudrenok,200220
1,PetrYurchenko,200100
1,folkl,200040
1,garistvlad,199980
1,PetrYurchenko,199980
1,folkl,199980
1,vzava,199920
1,folkl,199860
1,ildarcho,199800
1,UsatiyNyan,199680
1,Sevarius,199680
1,evgenyto,199680
1,UsatiyNyan,199560
1,PetrYurchenko,199380
1,vladimirzenin,199320
1,UsatiyNyan,199260
1,PetrYurchenko,199200
1,vladimirzenin,199200
1,olga.novitskaya,199140
1,oleg_nazarov,199140
1,Lubov_Kudrenok,199020
1,oleg_nazarov,199020
1,oleg_nazarov,198960
1,PetrYurchenko,198960
1,novokolg,198900
1,ildarcho,198900
1,abramova.katia,198900
1,vladimirzenin,198720
1,sabraganets,198600
1,PetrYurchenko,198300
1,cherninkiy,198240
1,ann_gerasimchik,198120
1,marsenyi,198060
1,llevcono,198060
1,azapletin,197940
1,abramova.katia,197820
1,PetrYurchenko,197700
1,alekandr.tarelkin,197640
1,ann_gerasimchik,197580
1,PetrYurchenko,197580
1,vivaXAPOH,197400
1,abramova.katia,197400
1,vivaXAPOH,197340
1,ildarcho,197160
1,Bugi_bugi,197100
1,ildarcho,197040
1,UsatiyNyan,196980
1,fizyamat,196620
1,teazizov,196620
1,ildarcho,196500
1,teazizov,196080
1,hanna_by,196080
1,sergeyryabukhin,196020
1,rodion.latypov,196020
1,abramova.katia,195960
1,UsatiyNyan,195840
1,v.lenshin,195780
1,Sokoloid,195720
1,Pyo,195660
1,vladimirzenin,195660
1,Pyo,195600
1,Pyo,195540
1,Alexander_Koshelev,195480
1,ioiein,195300
1,Bugi_bugi,195180
1,Bugi_bugi,195060
1,Bugi_bugi,195060
1,Bugi_bugi,195060
1,ya_demidova,195060
1,alekandr.tarelkin,194820
1,a.m.tsitulskiy,194460
1,miffka1992,194100
1,marsenyi,194040
1,gosix22,194040
1,novokolg,193740
1,Mary222,193440
1,alekandr.tarelkin,193440
1,PetrYurchenko,193200
1,Mary222,193200
1,Vetik,193140
1,UsatiyNyan,193080
1,siraziev,193080
1,UsatiyNyan,193080
1,alekandr.tarelkin,192720
1,aniko,192660
1,asyash26,192540
1,aniko,192540
1,siraziev,192480
1,teazizov,192480
1,Vetik,192420
1,miffka1992,192300
1,UsatiyNyan,192300
1,Vetik,192300
1,qmakar,192180
1,miffka1992,192060
1,miffka1992,192000
1,qmakar,191940
1,Alexander_Koshelev,191880
1,cvetvitaly,191880
1,miffka1992,191760
1,miffka1992,191700
1,roman.novokshanov,191580
1,cvetvitaly,191520
1,yahor_gerasimovich,191520
1,Alexander_Koshelev,191460
1,Vetik,191460
1,novokolg,191400
1,cyrus_msk,191280
1,irinka_ta,191040
1,roman.novokshanov,190980
1,Mary222,190920
1,miffka1992,190860
1,Sevarius,190860
1,ShevchukAlex,190860
1,albert_goryaeff,190860
1,novokolg,190860
1,S.Suhantsev,190860
1,alishabr,190800
1,Sevarius,190740
1,oleg.osipov,190740
1,albert_goryaeff,190680
1,Pavel_shalnov,190560
1,roman.novokshanov,190500
1,Sevarius,190440
1,oleg.osipov,190260
1,yahor_gerasimovich,190080
1,ildarcho,190080
1,yahor_gerasimovich,189900
1,ildarcho,189780
1,brutalfacepalm,189780
1,ShevchukAlex,189720
1,Vetik,189720
1,S.Suhantsev,189540
1,irinka_ta,189540
1,albert_goryaeff,189420
1,alishabr,189360
1,alekandr.tarelkin,189060
1,zmazak0,189060
1,alishabr,189060
1,Vanster,189060
1,roman.novokshanov,188880
1,albert_goryaeff,188880
1,S.Suhantsev,188760
1,teazizov,188760
1,alishabr,188760
1,novokolg,188640
1,alishabr,188460
1,teazizov,188400
1,alishabr,188340
1,albert_goryaeff,188340
1,cyrus_msk,188340
1,oleg.osipov,188280
1,cyrus_msk,188280
1,yahor_gerasimovich,188160
1,irinka_ta,188100
1,user_vi,187980
1,albert_goryaeff,187920
1,user_vi,187920
1,ildarcho,187800
1,ildarcho,187800
1,alekandr.tarelkin,187800
1,gosix22,187440
1,gosix22,187260
1,gosix22,187080
1,oleg.osipov,186900
1,kudriashovs,186780
1,Aver_Power,186720
1,kat6123,186660
1,kudriashovs,186600
1,x-exciter,186540
1,Sevarius,186420
1,x-exciter,186420
1,kudriashovs,186240
1,siraziev,186180
1,kudriashovs,186120
1,garistvlad,186000
1,Vanster,185880
1,EienKotowaru,185880
1,kudriashovs,185760
1,alekandr.tarelkin,185700
1,EienKotowaru,185700
1,miffka1992,185520
1,EienKotowaru,185520
1,EienKotowaru,185400
1,kudriashovs,185400
1,kudriashovs,185340
1,Azamat_sab,185280
1,kudriashovs,185280
1,miffka1992,185280
1,Azamat_sab,185100
1,alexey_opolchenov,185040
1,ya_demidova,184980
1,miffka1992,184920
1,ya_demidova,184860
1,miffka1992,184860
1,Vanster,184800
1,novokolg,184680
1,torrero,184140
1,alexey_opolchenov,183780
1,evgenyto,183780
1,frantotti,183720
1,olga.novitskaya,183720
1,frantotti,183540
1,miffka1992,183420
1,miffka1992,183360
1,miffka1992,183300
1,miffka1992,183240
1,miffka1992,183180
1,sviatoslavteslenko,183180
1,miffka1992,183180
1,ya_demidova,183060
1,frantotti,183000
1,torrero,182940
1,ya_demidova,182640
1,mikhail.gashkov,182520
1,Aver_Power,182520
1,miffka1992,182460
1,frantotti,182340
1,kat6123,182340
1,miffka1992,182220
1,ketzer,182160
1,roman.novokshanov,182160
1,ketzer,182160
1,torrero,182100
1,EienKotowaru,181980
1,sviatoslavteslenko,181740
1,sviatoslavteslenko,181440
1,ya_demidova,181440
1,soldatenkoes,181320
1,llevcono,181260
1,ya_demidova,181140
1,alexey_opolchenov,181140
1,torrero,181080
1,Aver_Power,181080
1,Aver_Power,180960
1,mikhail.gashkov,180960
1,danya_hm,180840
1,miffka1992,180780
1,Pavel_shalnov,180720
1,miffka1992,180720
1,PavelMeld,180660
1,evgenyto,180420
1,miffka1992,180300
1,mikhail.gashkov,180240
1,miffka1992,180180
1,Aver_Power,180060
1,okate88,180000
1,alexey_opolchenov,179880
1,miffka1992,179820
1,KuznetsovLeonid,179760
1,miffka1992,179640
1,miffka1992,179580
1,ya_demidova,179580
1,KuznetsovLeonid,179460
1,Robur,179340
1,miffka1992,179220
1,miffka1992,179160
1,Pavel_shalnov,178920
1,fomin.fyodor,178860
1,DeutschGraf,178860
1,fomin.fyodor,178680
1,KuznetsovLeonid,178620
1,alekandr.tarelkin,178260
1,evgenyto,178200
1,Aver_Power,178140
1,KuznetsovLeonid,178020
1,ShevchukAlex,177840
1,KuznetsovLeonid,177720
1,KuznetsovLeonid,177480
1,KuznetsovLeonid,177300
1,happyhooter,177180
1,makhanko.maksim89,176760
1,evgenyto,176700
1,qmakar,176520
1,ShevchukAlex,176520
1,birlikov,176460
1,yashinrostislav,176340
1,birlikov,176340
1,Zmeyoff,176340
1,evgenyto,176280
1,yashinrostislav,176280
1,birlikov,176220
1,qmakar,176220
1,Karvenko,176040
1,evgenyto,176040
1,evgenyto,175920
1,kudriashovs,175860
1,Karvenko,175800
1,evgenyto,175800
1,fomin.fyodor,175800
1,kudriashovs,175740
1,Karvenko,175740
1,qmakar,175740
1,makhanko.maksim89,175620
1,qmakar,175500
1,badlo_v,175500
1,Robur,175500
1,kudriashovs,175080
1,kudriashovs,174960
1,kudriashovs,174960
1,Artem1989,174900
1,kudriashovs,174900
1,qmakar,174840
1,qmakar,174840
1,kudriashovs,174780
1,kudriashovs,174720
1,a.starikov,174660
1,sviatoslavteslenko,174600
1,Aver_Power,174540
1,sviatoslavteslenko,174540
1,MakhmutovaLiliya,174120
1,kaip,174120
1,kaip,174000
1,ShevchukAlex,173760
1,Zmeyoff,173700
1,Zmeyoff,173640
1,Robur,173220
1,vladimirzenin,173220
1,ermekaitygulov,173160
1,Artem1989,172920
1,cvetvitaly,172860
1,Artem1989,172740
1,alekxd,172680
1,Artem1989,172680
1,alekxd,172500
1,makhanko.maksim89,172500
1,Fianketto,172380
1,Robur,172320
1,cvetvitaly,172080
1,vzava,171780
1,alekxd,171720
1,PavelMeld,171660
1,happyhooter,171540
1,Zmeyoff,171540
1,Zmeyoff,171360
1,Zmeyoff,171300
1,xluttiy,171180
1,Zmeyoff,171060
1,naumovsk,171060
1,alekxd,171000
1,Zmeyoff,171000
1,naumovsk,170940
1,dmitri.silantiev,170760
1,alekxd,170580
1,Aver_Power,170520
1,ainureg,170460
1,roman.novokshanov,170340
1,Aver_Power,170340
1,ainureg,170280
1,naumovsk,170280
1,ainureg,170220
1,Zmeyoff,170100
1,ermekaitygulov,169860
1,asv715,169800
1,ermekaitygulov,169800
1,roman.novokshanov,169680
1,Vetik,169680
1,danya_hm,169560
1,olga.novitskaya,169560
1,naumovsk,169500
1,vzava,169080
1,olga.novitskaya,168840
1,asyash26,168780
1,alekxd,168600
1,Zmeyoff,168300
1,Zmeyoff,168180
1,olga.novitskaya,168120
